27,141,140,137,166,164,142,142,136,169,169,162,164,169,142,141,140,162,162,167,141,138,169,142,167,141,136,135,163,169,118,118,140,163,139,168,141,117,139,164,163,135,138,139,164,162,136,137,141,142,118,117,162,142,168,118,136,136,118,118,117,167,141,166,136,162,169,162,168,164,118,169,118,165,141,138,139,162,167,162,117,140,166,140,166,167,162,140,166,137,138,117,166,137,168,142,142,118,141,163,139,169,162,135,140,137,142,136,117,167,168,165,163,164,118,139,163,137,137,29
27,135,138,165,117,117,163,166,135,141,136,137,165,142,162,135,163,141,138,137,168,135,136,118,140,117,162,139,138,117,142,141,135,118,165,164,165,168,141,135,137,140,138,137,136,169,142,167,137,162,140,168,117,139,166,135,140,142,138,167,169,168,139,142,136,167,162,141,140,141,141,118,162,168,164,141,167,138,168,164,141,162,117,142,138,137,136,138,166,169,118,142,169,139,136,117,135,168,169,164,162,164,118,164,135,135,164,166,139,167,163,141,117,162,136,169,142,139,138,29
27,138,135,165,139,168,117,168,139,168,142,137,117,166,135,139,164,135,118,164,162,169,117,140,137,162,117,142,135,118,164,142,165,165,138,168,118,137,169,165,136,141,166,138,168,136,167,140,139,118,162,168,117,167,140,168,162,138,168,138,141,140,136,139,163,141,137,142,136,141,164,139,138,141,169,137,168,138,169,142,117,167,166,117,168,117,139,168,138,118,166,138,141,168,169,139,138,168,166,139,135,138,135,139,118,167,162,169,140,117,165,140,169,166,162,141,168,163,135,29
27,138,118,168,142,137,164,135,135,142,167,162,138,137,167,136,117,138,163,142,162,136,141,165,138,138,167,167,118,164,136,166,142,140,138,162,141,118,117,142,135,140,141,138,136,117,136,139,136,136,141,165,164,164,118,140,118,136,167,167,139,118,137,142,167,135,135,167,139,167,135,166,162,140,141,118,137,169,169,141,166,165,140,162,167,165,138,167,136,135,163,118,164,168,142,166,162,169,139,135,163,162,169,118,135,142,162,138,165,140,139,138,167,136,138,167,164,117,139,29
27,136,142,142,164,142,139,165,139,138,166,137,136,164,166,166,137,135,136,138,117,138,139,165,117,118,140,142,137,140,166,136,162,136,139,167,137,138,163,163,169,162,167,139,117,168,142,169,117,168,137,140,139,169,138,168,138,162,142,117,140,166,163,140,140,118,141,138,136,118,136,137,135,136,140,136,168,142,135,117,138,162,118,162,136,163,163,142,136,168,167,118,168,165,162,164,117,137,118,141,137,169,140,137,166,136,162,163,165,165,135,139,118,169,166,140,165,166,135,29
27,135,137,138,167,164,164,117,162,118,141,141,164,164,138,118,136,138,136,135,169,165,135,141,166,166,118,164,139,137,118,167,117,166,162,163,117,169,142,167,141,168,162,141,162,138,135,137,162,163,163,142,165,136,166,137,135,142,167,142,167,140,139,136,169,118,140,141,137,139,166,165,165,163,165,117,142,137,138,167,165,139,166,137,163,136,135,118,169,168,138,169,118,136,162,165,141,136,166,165,168,169,138,140,166,169,136,167,141,139,142,169,137,163,137,142,166,165,169,29
27,165,117,137,168,139,118,165,163,168,167,162,166,137,141,136,168,117,136,141,168,141,135,118,137,166,139,140,166,139,135,167,117,135,163,162,138,164,163,138,167,136,118,164,138,166,139,167,167,162,138,135,164,164,137,141,141,167,163,166,140,166,168,141,138,142,135,168,169,117,166,118,135,166,166,139,135,166,118,142,165,141,142,137,165,162,140,167,166,141,138,141,169,165,168,136,168,167,164,136,140,166,167,165,165,138,138,168,142,169,141,142,139,164,118,164,137,165,166,29
27,165,136,163,135,165,142,162,162,165,167,166,138,166,117,166,169,117,163,164,168,141,142,162,135,139,164,168,118,164,138,138,167,140,165,165,117,117,167,139,136,142,135,141,163,165,117,169,138,135,168,168,168,163,164,142,139,163,139,164,167,166,140,163,118,136,166,117,163,163,163,118,139,168,136,117,141,140,136,138,118,169,117,118,165,168,169,166,138,140,164,168,167,142,169,167,167,169,139,139,141,117,140,136,165,167,169,137,117,163,136,163,136,139,166,137,136,141,142,29
27,167,135,165,118,167,167,138,118,136,142,140,167,166,135,136,118,166,167,139,137,118,168,117,164,169,166,167,167,137,117,162,169,117,167,140,137,139,167,139,168,165,136,136,162,166,141,118,162,139,163,138,164,168,140,164,141,117,118,164,118,142,136,164,165,138,166,164,140,142,166,141,140,162,139,167,137,169,169,162,118,137,140,139,163,135,138,165,169,169,169,141,162,118,164,136,138,163,140,163,165,167,166,117,141,138,163,164,168,135,162,162,139,135,138,169,118,118,168,29
27,117,136,164,169,163,117,117,137,135,141,117,136,142,169,137,169,142,166,139,138,136,162,141,140,162,140,168,168,136,163,165,139,137,164,137,165,118,142,137,140,118,117,163,164,118,168,118,118,165,136,162,140,169,138,163,140,162,165,140,166,137,141,164,165,169,162,142,118,162,118,117,164,135,169,163,135,118,117,139,165,169,138,117,136,169,140,141,139,142,167,137,164,141,162,164,163,138,136,136,138,139,141,169,169,165,142,168,138,165,169,117,169,168,164,118,169,141,169,29
27,138,163,167,140,167,135,141,165,162,166,166,169,169,169,142,118,164,117,142,164,162,118,166,142,168,163,142,138,162,169,117,169,138,140,136,140,135,167,137,140,137,141,140,168,118,117,163,136,139,165,135,117,136,117,162,139,165,164,166,140,164,169,136,140,136,135,138,136,140,162,162,162,166,165,136,162,138,165,118,135,169,138,165,162,166,169,165,163,142,142,162,164,137,139,164,168,135,166,163,118,165,140,117,142,164,135,137,136,168,141,140,162,162,136,118,168,142,118,29
27,163,169,166,168,137,141,136,141,138,139,139,163,163,118,136,169,167,137,140,169,168,166,141,168,169,164,135,166,118,117,162,139,164,165,138,165,140,164,164,169,164,139,137,166,164,162,162,164,169,137,142,169,136,142,139,168,136,135,139,141,135,137,137,168,137,135,139,137,141,118,162,137,163,168,136,137,163,163,169,169,117,168,141,163,167,142,142,139,163,169,168,136,164,162,165,168,118,139,141,137,169,169,163,118,163,136,138,135,141,164,163,166,117,136,138,163,118,165,29
27,166,163,136,164,141,167,140,139,137,137,169,164,164,162,166,141,137,163,139,135,166,162,142,169,141,117,141,139,136,168,118,139,117,135,118,142,139,139,142,140,140,117,141,166,142,138,165,169,169,139,163,165,166,139,168,138,141,169,165,169,165,117,169,136,167,141,166,162,117,166,137,168,167,164,163,118,163,139,164,138,142,166,166,139,164,141,117,117,162,141,142,167,137,169,165,163,142,142,142,166,168,169,142,168,162,163,165,118,117,138,135,138,136,169,136,164,163,142,29
27,168,163,117,165,162,142,140,118,166,167,142,166,140,162,136,162,141,169,141,162,163,136,168,138,168,135,117,142,165,140,117,165,137,168,117,168,169,140,118,117,118,163,137,162,141,162,165,137,136,142,140,163,164,166,168,164,166,135,117,163,164,137,162,162,139,138,136,165,137,142,167,164,139,164,169,166,164,169,168,164,140,136,140,118,166,140,137,140,140,163,139,169,164,138,136,137,142,164,117,136,166,169,118,162,138,162,163,142,139,166,137,162,139,168,167,168,165,163,29
27,141,164,164,162,163,136,168,141,166,162,162,166,142,166,166,141,169,140,167,168,140,138,136,118,164,138,167,163,162,162,163,163,139,164,142,166,167,165,164,117,162,136,139,140,165,117,138,136,140,137,142,167,140,139,163,117,162,137,136,166,139,165,135,136,118,167,140,168,117,140,166,169,163,162,139,136,168,117,166,164,138,138,168,164,164,169,169,163,167,163,169,162,142,169,168,118,163,138,142,138,168,118,167,118,164,117,169,136,164,140,138,166,138,169,137,166,136,164,29
27,117,117,136,137,135,169,117,167,140,166,138,117,168,117,167,118,117,117,137,168,117,164,117,135,137,139,117,162,165,142,162,140,139,138,136,142,166,139,166,167,138,139,169,135,166,169,135,135,169,142,135,141,164,167,135,138,164,136,162,142,137,166,139,138,165,118,117,165,168,163,141,165,167,139,141,165,118,135,140,138,168,166,167,167,169,137,163,165,117,117,163,138,118,118,117,142,166,135,169,166,142,139,162,169,165,118,167,141,164,165,162,141,168,166,167,162,138,136,29
27,165,142,139,168,139,166,167,166,137,169,135,138,162,169,169,135,168,138,165,168,165,137,118,141,140,117,138,164,164,162,136,168,164,163,167,141,135,136,117,167,141,138,118,135,140,138,165,140,168,118,138,142,165,165,162,165,141,138,136,117,169,167,167,140,117,169,162,164,137,117,163,117,166,138,165,142,169,138,169,169,137,135,166,141,137,169,117,169,166,142,166,138,163,166,165,136,162,167,140,137,117,138,163,168,117,166,168,118,136,166,138,141,162,167,142,136,140,139,29
27,169,169,166,139,142,164,139,162,162,139,135,137,141,168,118,142,164,118,118,165,164,117,140,168,164,142,164,167,138,135,164,135,167,135,135,117,136,139,162,166,135,141,166,164,162,169,165,165,162,167,163,162,141,137,136,169,162,140,164,167,117,169,164,163,139,142,142,165,140,137,164,118,164,135,136,118,139,135,169,139,167,165,168,163,165,166,140,137,162,137,168,140,142,136,163,163,138,141,166,117,136,136,141,166,138,137,163,139,135,139,168,169,139,164,166,117,169,136,29
27,140,162,169,162,141,165,162,135,167,141,117,169,138,163,135,117,139,117,140,165,169,137,138,166,140,137,118,142,162,169,118,167,117,167,169,136,138,168,163,139,162,162,162,138,137,166,166,135,141,142,142,142,138,117,117,139,167,138,118,135,169,140,138,141,164,168,141,169,138,135,167,167,139,167,164,135,162,166,140,136,135,169,139,164,169,136,169,117,141,169,166,136,169,139,162,167,135,136,117,117,165,164,169,164,139,163,117,168,135,166,139,162,162,137,168,142,140,164,29
27,165,168,162,163,142,139,163,140,166,138,167,136,136,139,165,142,162,137,162,136,117,168,139,117,165,138,118,135,164,138,135,168,166,167,142,164,137,167,139,118,162,138,141,169,118,137,139,163,164,136,162,165,162,166,167,166,169,169,118,168,135,163,169,168,168,165,141,162,142,168,117,163,163,166,168,136,142,141,167,169,141,141,168,138,142,136,169,136,167,135,166,169,169,137,169,139,142,163,164,166,169,139,118,136,117,163,169,135,118,138,167,168,169,165,169,165,117,165,29
27,163,165,166,118,141,165,138,162,136,142,168,142,169,162,118,164,165,167,139,163,165,169,135,168,162,167,165,162,167,162,118,166,142,141,141,140,118,118,117,137,162,118,164,163,140,141,142,166,167,141,169,137,138,135,118,140,139,166,163,136,138,117,165,168,137,138,167,167,139,142,165,163,163,135,139,162,136,139,169,165,135,162,169,163,168,139,139,137,167,142,162,162,166,138,164,137,141,163,169,135,137,163,169,118,168,136,117,139,135,117,139,162,167,162,166,166,168,118,29
27,139,136,168,136,164,162,168,118,136,136,142,162,135,165,118,142,162,162,140,137,163,164,166,163,165,136,164,166,117,168,166,135,166,135,136,139,166,141,168,117,137,164,141,140,166,137,163,135,137,137,164,141,135,164,118,137,142,140,169,142,169,140,137,162,139,140,118,165,136,138,118,169,162,165,163,168,168,137,162,136,166,117,168,166,165,117,142,139,141,117,163,166,138,140,140,137,164,135,164,137,165,137,167,142,166,117,137,168,166,137,117,169,165,167,117,136,162,168,29
27,118,117,166,135,167,166,117,139,139,169,165,163,142,169,142,165,167,164,117,167,136,164,118,118,138,117,136,142,162,142,164,140,165,137,163,165,168,117,165,136,162,168,163,140,167,138,163,163,118,168,137,163,166,163,167,142,142,142,169,135,164,141,162,167,165,117,136,163,162,162,138,168,166,169,167,166,118,137,141,137,142,117,139,162,142,166,165,164,139,168,135,166,118,162,137,167,137,163,136,138,162,169,168,164,164,135,142,164,118,140,168,169,169,165,136,163,164,164,29
27,168,165,167,142,167,162,167,168,163,140,162,169,162,140,135,140,135,141,169,169,168,138,167,141,165,162,118,138,165,165,168,137,165,169,118,137,141,140,117,164,141,164,167,163,136,117,138,117,142,165,140,163,142,137,135,138,169,164,141,166,162,165,165,168,140,162,138,165,167,118,163,117,169,162,135,163,141,164,162,164,141,141,165,135,141,166,136,137,136,168,168,140,118,163,135,140,117,142,168,117,139,135,138,162,117,136,166,167,138,163,138,137,169,142,118,164,168,162,29
27,166,165,142,139,163,169,137,117,118,164,167,168,165,140,162,117,136,167,166,166,141,168,167,163,163,137,137,141,141,139,135,137,162,135,141,167,117,117,162,162,142,137,164,142,136,135,169,138,135,137,164,140,166,138,165,163,164,162,165,166,162,139,163,142,162,163,168,140,137,141,165,167,168,137,139,142,164,139,140,168,141,162,139,137,140,118,138,162,163,118,162,163,140,169,163,117,169,118,135,165,162,135,168,164,118,168,169,163,135,142,165,168,164,167,136,167,139,168,29
27,135,169,142,138,168,118,142,138,139,136,141,142,117,139,137,138,141,166,164,168,141,167,137,137,165,137,164,169,135,168,140,141,117,137,165,169,117,136,141,163,117,142,136,165,118,118,141,141,167,140,165,169,166,168,167,136,139,118,169,140,164,139,168,165,162,166,117,117,166,135,117,141,117,140,165,169,163,163,163,166,118,136,137,165,137,169,167,167,166,167,141,166,140,136,139,167,164,140,141,136,117,140,168,162,162,168,140,168,118,167,168,162,135,165,142,117,138,166,29
27,135,169,138,139,138,135,166,163,142,165,136,118,165,164,137,166,117,163,138,169,142,169,168,165,138,141,169,164,162,135,118,139,169,137,138,137,142,168,138,137,141,168,135,138,140,168,135,135,166,141,136,167,162,138,165,169,117,164,166,141,164,165,140,164,118,117,137,166,142,164,117,167,135,140,141,169,136,140,135,136,168,163,168,167,168,167,141,136,164,167,135,167,164,117,165,166,169,163,139,141,137,166,162,165,165,162,141,164,136,165,142,140,140,138,166,167,162,169,29
27,165,140,168,135,140,136,162,138,141,167,138,163,169,166,118,162,139,162,139,117,167,167,163,142,117,167,168,138,167,167,166,142,166,164,117,136,139,164,141,167,167,117,135,135,140,141,138,140,141,168,163,136,142,142,166,166,117,140,136,165,166,118,117,169,167,141,169,141,162,169,140,135,140,167,139,166,164,136,166,138,142,168,168,167,167,166,166,162,168,168,166,117,168,137,136,166,118,140,138,136,138,118,141,137,141,169,167,166,165,167,141,166,169,166,117,169,164,117,29
27,137,165,165,162,135,138,135,167,168,137,135,167,117,164,168,136,137,140,135,138,137,164,140,140,117,162,138,137,167,167,141,140,142,169,164,117,136,142,141,163,135,166,169,142,140,140,117,140,136,138,138,167,140,117,136,141,142,137,162,137,140,163,168,164,138,166,118,169,137,136,163,135,135,138,142,163,139,139,137,140,139,137,140,167,139,163,138,162,163,166,163,117,141,138,165,135,141,138,142,164,142,137,138,164,162,140,164,137,167,167,165,169,137,137,168,135,142,166,29
27,165,166,135,164,166,135,166,117,138,138,168,139,141,117,141,117,138,169,136,168,118,118,162,163,166,166,117,139,165,140,138,168,164,165,118,139,138,168,136,165,136,139,138,117,141,165,141,166,141,165,142,169,139,164,168,165,167,140,137,140,167,166,164,167,138,164,136,118,135,162,140,169,166,137,163,138,135,164,140,140,138,162,135,141,138,165,168,169,136,169,138,165,118,136,117,164,138,141,165,164,142,162,136,118,162,117,140,167,142,137,169,118,138,167,117,141,166,140,29
27,141,166,118,142,140,163,118,136,142,139,141,137,118,138,117,166,166,138,165,166,135,118,163,166,166,138,135,169,135,141,118,139,162,117,168,142,141,166,141,142,138,140,141,168,118,118,163,168,139,164,117,141,165,163,136,135,169,142,138,166,137,141,135,136,164,139,142,138,138,142,168,168,163,164,168,136,136,168,141,167,136,165,168,168,137,164,141,137,142,142,142,118,141,169,141,138,165,138,166,169,141,142,168,164,142,162,167,169,118,165,136,162,138,142,167,141,140,162,29
27,164,168,140,138,139,168,136,137,163,163,118,137,118,137,141,142,164,167,118,139,139,164,142,138,166,163,162,169,164,139,165,117,166,169,138,162,169,117,117,118,137,117,168,168,140,166,139,135,141,165,117,139,140,166,138,165,164,166,169,138,164,169,164,118,141,140,136,139,137,118,140,139,137,139,169,168,139,137,138,136,117,137,139,165,118,139,136,135,142,118,164,162,168,117,169,165,136,168,168,135,137,168,168,138,142,136,164,168,164,168,139,166,167,163,138,165,117,168,29
27,139,167,135,169,163,169,165,169,169,135,138,168,135,168,138,139,162,166,166,140,165,136,137,167,168,163,163,139,142,167,140,139,137,165,117,117,165,142,164,168,169,136,117,165,136,135,137,136,135,117,141,140,140,168,169,166,137,163,139,163,136,168,117,141,136,167,141,164,162,167,164,166,142,162,117,169,167,168,167,169,165,141,117,162,138,162,138,118,136,117,168,141,168,168,117,135,163,135,135,165,168,169,167,137,141,137,169,117,141,165,162,136,117,137,162,138,136,164,29
27,141,167,139,169,164,163,138,168,118,135,141,167,168,168,167,165,166,165,135,136,163,142,141,165,138,138,138,139,167,163,164,117,163,167,117,162,164,118,139,141,138,141,168,169,163,140,163,138,166,141,117,163,137,138,168,140,162,139,163,142,136,117,117,142,162,140,167,167,140,118,142,164,139,118,141,162,142,169,141,162,166,169,135,164,137,118,165,136,118,138,165,141,165,162,139,141,164,135,142,136,140,118,135,163,117,168,136,163,166,138,166,167,137,168,141,140,167,162,29
27,140,162,136,163,138,117,135,137,166,162,118,141,135,142,135,165,140,139,163,135,142,136,141,138,118,142,166,117,139,169,139,139,139,137,167,118,165,117,140,165,169,138,139,164,164,142,164,169,162,142,137,164,162,140,138,169,164,168,164,141,163,140,140,169,163,137,168,163,140,140,117,166,142,163,139,163,142,164,141,138,164,164,137,139,162,142,135,140,141,162,135,136,169,163,138,162,141,142,141,137,167,165,138,166,135,136,142,140,117,139,168,169,167,117,142,163,117,163,29
27,118,137,139,137,165,163,141,164,165,139,136,165,168,162,169,166,165,168,118,139,117,166,136,137,136,137,168,136,167,140,140,136,137,169,165,164,117,137,163,142,165,142,137,165,136,164,165,117,162,139,168,138,168,168,142,117,141,137,141,141,162,169,140,137,169,162,136,169,139,141,162,140,135,167,162,169,164,135,140,117,169,118,136,166,117,142,117,118,165,164,118,117,117,136,168,165,141,135,117,139,139,166,165,168,167,137,135,139,142,136,168,142,140,117,138,168,137,138,29
27,139,141,166,162,117,118,138,135,169,138,166,118,167,117,169,165,164,169,166,117,168,135,168,141,118,141,169,142,140,164,135,167,140,136,136,141,137,165,142,169,167,165,142,138,163,164,118,118,167,137,142,166,117,137,142,164,165,163,139,165,137,137,167,137,167,139,166,163,164,162,138,140,141,162,167,164,118,137,135,162,137,162,142,163,142,165,169,163,164,165,118,135,169,164,135,166,169,139,137,141,167,164,117,165,140,117,166,169,168,162,139,169,117,142,140,118,140,162,29
27,164,169,166,118,169,164,165,163,140,141,165,167,140,169,139,165,166,168,168,138,165,138,141,137,117,140,168,136,164,137,163,118,138,164,136,140,167,163,117,117,141,166,117,137,141,166,164,164,166,137,141,140,169,164,138,117,164,168,138,136,135,136,138,164,166,166,136,140,137,137,140,139,118,138,118,117,117,165,168,136,137,169,141,166,141,138,118,137,117,162,139,141,141,167,137,117,163,167,118,165,162,165,169,135,139,165,164,117,142,138,117,135,139,167,169,140,139,140,29
27,164,137,166,169,164,135,142,137,169,139,168,165,137,162,137,135,167,167,142,162,137,139,142,136,118,167,162,117,166,166,163,140,142,166,142,118,136,142,165,169,169,117,140,168,138,139,163,140,163,136,162,168,164,169,164,135,168,167,142,142,164,164,137,162,162,117,162,167,136,167,163,136,139,169,162,162,137,136,137,118,168,165,141,166,165,140,167,135,163,162,117,140,142,138,164,164,142,168,164,139,135,139,163,165,139,167,166,163,117,167,142,165,117,138,139,169,169,136,29
27,138,162,163,162,141,166,165,140,165,138,142,163,142,142,166,165,118,142,163,142,169,142,164,168,164,139,141,168,140,137,136,140,167,165,135,164,162,166,138,168,167,165,137,135,162,135,141,162,167,117,139,165,166,141,118,169,165,140,163,136,117,169,163,165,135,140,137,139,164,141,165,163,142,117,140,167,140,163,139,117,166,117,141,169,165,117,136,168,165,118,165,167,162,136,138,169,137,166,168,140,139,135,136,162,166,117,166,118,169,169,140,165,164,139,169,169,163,162,29
27,137,140,135,168,164,168,137,135,166,142,137,137,140,166,136,165,166,135,164,142,169,140,137,163,169,137,142,168,138,167,140,139,140,163,140,164,166,141,165,162,168,117,138,140,142,141,118,169,162,118,118,118,142,163,142,136,140,166,164,140,163,136,140,138,117,162,117,168,139,169,163,140,167,162,169,169,136,118,168,135,142,118,137,165,138,142,135,140,168,163,118,166,166,137,166,135,135,163,139,136,167,138,117,167,141,118,165,118,141,135,141,168,162,168,168,165,163,163,29
27,166,142,165,164,135,118,166,137,167,142,140,162,162,165,140,166,117,137,165,140,142,142,165,169,162,136,167,118,136,163,141,163,162,164,163,118,166,164,162,168,118,164,166,166,137,136,138,137,135,136,135,164,162,164,166,165,169,140,117,117,137,140,141,166,136,163,168,165,167,136,163,162,165,139,168,137,167,142,139,168,168,167,137,142,136,168,136,162,135,141,142,166,167,139,168,162,169,165,142,142,137,167,169,117,118,136,165,137,169,164,166,139,163,137,164,135,168,135,29
27,163,137,164,164,117,136,168,165,167,136,169,138,142,117,165,138,166,142,167,137,137,168,135,135,139,162,165,163,163,140,167,136,138,166,166,168,118,117,168,138,138,140,137,136,142,166,135,168,141,162,138,168,167,138,139,165,163,167,137,117,138,168,164,137,139,117,141,117,141,163,136,166,167,140,135,166,140,137,135,167,136,117,163,164,142,164,142,162,166,137,118,168,168,117,141,138,169,163,166,141,140,139,118,142,141,137,138,136,118,163,168,137,136,136,141,138,138,142,29
27,136,142,135,141,137,137,135,168,165,135,136,165,169,162,166,136,163,135,117,166,162,117,140,142,166,138,168,136,165,141,117,165,164,142,137,137,137,163,136,165,139,137,166,162,137,166,138,139,118,168,167,167,139,141,162,165,163,168,163,165,142,163,163,138,142,164,163,118,136,140,162,137,141,168,141,135,164,135,141,140,164,162,139,135,142,137,139,168,165,139,167,135,137,118,139,167,167,118,136,167,118,162,140,141,137,118,165,163,135,139,140,141,169,137,135,162,163,142,29
27,118,117,117,164,117,166,137,164,162,164,164,136,138,138,142,166,164,165,162,169,163,141,165,142,142,164,135,141,140,117,162,139,117,137,140,162,141,168,137,117,167,169,136,166,117,117,142,140,136,167,166,137,136,141,163,139,139,139,168,140,139,167,163,140,140,162,166,162,164,117,168,168,135,138,139,163,135,167,162,137,142,167,163,136,137,162,136,166,135,118,140,165,136,169,169,118,118,166,162,167,163,137,138,142,163,135,137,139,166,163,140,138,168,138,118,164,140,165,29
27,139,139,138,168,169,118,117,138,167,164,165,162,137,117,117,164,136,118,141,142,164,137,168,163,165,166,164,165,117,166,138,141,168,136,139,168,118,139,167,165,164,118,167,136,141,165,136,162,165,167,142,138,137,167,117,169,162,139,163,139,141,136,167,137,165,117,163,162,118,137,165,138,138,140,137,166,165,117,166,117,142,141,166,117,137,135,169,142,169,164,167,118,138,168,118,139,166,169,164,135,137,135,163,141,163,136,137,140,162,118,166,167,141,169,167,141,117,139,29
